X,-9,-3,-3,-4,2,2,-1,-1
X,12,3,1,-1,-3,-1,2,6
X,0,-2,0,-2,-1,0,0,0
X,-13,-3,-1,1,-2,-4,-7,-2
X,3,2,-2,-1,2,1,0,0
X,-2,-3,-2,-2,-3,-2,3,4
X,-8,-3,-2,0,-3,-4,-4,-7
X,-1,-1,-2,-2,1,-1,-1,1
X,3,0,0,-2,1,0,2,17
X,5,0,0,1,-2,-1,-1,-3
X,0,-1,1,-1,-1,-2,-1,-8
X,0,-4,0,3,2,0,1,5
X,1,-3,-2,0,-2,-1,-1,0
X,-2,0,-4,-6,-6,-3,1,-1
X,-10,-3,0,5,0,0,-1,-2
X,4,0,0,-4,-4,1,-2,1
X,-3,0,1,-1,2,-1,0,-6
X,3,-1,-1,-1,-1,-1,0,-8
X,1,1,0,-2,0,1,2,3
X,-1,-1,0,2,1,0,-2,-3
X,-5,-5,-2,-1,-1,-3,-5,13
X,2,0,0,1,0,-3,-1,-4
X,-2,-2,-2,-1,1,-1,-1,-2
X,-12,0,0,-3,2,0,1,1
X,2,0,1,-1,-1,5,0,0
X,0,-3,-1,4,0,-2,0,5
X,3,0,-1,-1,0,1,-1,-2
X,8,2,1,-3,1,-1,0,2
X,2,2,0,-1,1,-2,-1,-5
X,0,-4,-1,3,-1,-2,-4,-7
X,-6,-1,-1,1,2,-1,-4,4
X,0,0,-1,0,0,-1,-4,-8
X,1,4,-1,1,0,1,2,5
X,-4,-2,-1,0,3,1,0,4
X,-5,-2,-1,3,-1,1,-2,-1
X,-28,-5,0,3,0,1,1,-1
X,-4,-3,-3,1,0,1,-1,-1
X,5,-1,-1,-2,0,0,3,8
X,3,1,-1,-6,0,-1,-1,4
X,0,-2,-1,-1,-2,-3,0,5
X,-4,2,-1,1,1,0,-2,-10
X,6,0,0,-1,-8,2,-1,-7
X,-2,-2,1,0,-1,-1,-5,1
X,-2,-3,0,-2,0,-2,5,2
X,4,3,-2,-2,-4,-2,-3,-3
X,-21,-5,-2,1,0,-5,-6,1
X,-1,-2,1,-2,-2,0,1,2
X,-6,-3,-1,-3,-1,2,6,7
X,1,-2,-2,-2,-2,-2,-2,-2
X,-19,-2,-1,-1,-1,-3,0,10
X,-2,1,-2,-1,-1,-2,0,-6
X,-9,-5,-1,-1,2,-2,-1,-2
X,-2,-1,0,1,1,0,2,-4
X,0,-3,-1,-1,4,0,4,6
X,-1,1,-1,-2,-3,-2,1,1
X,-3,-1,-1,-1,0,1,-1,-1
X,0,-2,2,1,-3,-5,-2,-5
X,-7,-1,0,0,-1,1,-5,-1
X,3,-1,-2,-1,2,1,3,6
X,0,0,0,5,4,0,0,-2
X,-3,-1,-2,-3,-5,0,2,0
X,-2,-3,0,1,-2,-1,-3,1
X,-1,0,-1,-1,2,-1,-1,-9
X,1,0,-1,-1,-1,0,3,11
X,2,1,-1,0,-2,-1,-1,-8
X,3,4,-2,-5,-1,0,-1,3
X,1,1,-2,2,2,-4,-4,3
X,6,-1,0,-1,0,4,2,0
X,4,1,-2,-3,-3,-3,0,5
X,2,-1,-1,-5,-2,-1,0,2
X,0,0,-2,-2,-3,1,2,6
X,0,5,2,4,-2,4,-2,-9
X,-5,-3,0,2,-3,-1,-1,-12
X,5,0,0,8,4,-3,-4,-15
X,-1,0,0,-1,4,4,1,5
X,-5,-2,1,-5,0,-1,-1,2
X,-3,-1,-1,1,-1,0,0,4
X,3,2,0,0,5,2,-1,0
X,2,1,3,1,-1,1,1,-1
X,0,-2,-2,-2,-5,-4,-3,-5
X,-6,-1,-1,-2,-2,-2,-1,-9
X,3,-4,-3,-1,1,-1,-1,1
X,2,-1,3,0,0,0,0,-4
X,0,2,-1,-1,-3,1,0,13
X,4,1,4,0,-1,-1,2,-1
X,4,1,-1,-4,-6,0,1,6
X,1,0,1,0,0,0,-1,-7
X,-6,-2,-2,-1,-2,-2,-1,-8
X,0,2,1,0,-2,-1,-2,1
X,-2,0,0,1,3,2,1,2
X,-1,-2,-1,0,1,-2,-1,-11
X,0,-1,-4,-2,1,-1,2,7
X,5,-1,0,-2,-2,0,1,8
X,2,0,1,2,-3,0,0,5
X,2,4,-1,-2,-1,0,-1,2
X,0,-2,-1,1,1,2,5,2
X,6,1,1,2,2,2,2,4
X,-1,-1,0,-4,1,0,0,17
X,7,2,-1,-5,-5,0,4,-2
X,-5,-4,-1,-3,-3,-6,-7,-8
X,-5,-1,-1,-9,-1,5,4,-2
X,-2,-1,-2,-2,-4,-1,1,4
X,-7,-4,-3,-1,1,2,-1,0
X,-4,13,-1,-3,-2,-5,-3,-5
X,10,-1,-1,1,-1,-2,4,6
X,-4,-8,0,0,1,2,5,5
X,-1,0,1,-2,4,3,3,4
X,-2,-5,0,5,-1,-1,-7,-1
X,9,0,1,0,-1,2,3,0
X,1,2,-2,0,-4,0,2,0
X,-3,2,2,1,0,1,2,8
X,5,-3,0,-2,0,-3,-4,-4
X,1,1,-2,-1,-1,-4,-2,-1
X,2,5,0,-4,-2,-1,-3,-2
X,3,-1,-2,-1,-2,0,1,5
X,-2,-4,-1,1,1,2,2,1
X,1,1,0,-1,-3,-3,1,4
X,-1,2,-1,-1,-1,-4,-2,-5
X,-10,-3,0,3,0,-3,1,13
X,5,2,-1,-1,-1,-1,-2,2
X,2,-2,3,-1,-3,-1,1,-5
X,-12,-3,-2,-1,-2,-2,2,23
X,1,4,0,0,1,1,0,1
X,-14,-4,0,2,2,3,1,3
